"band" "sum" "mean" "sd" "region"
"335" "ndfi_max" "530.569393200315" "53.0569393200315" "3.73716996214258" "21"
"336" "ndfi_median" "448.614438473756" "44.8614438473756" "3.25022851285308" "21"
"337" "ndfi_median_dry" "431.431237743228" "43.1431237743228" "2.28342621531391" "21"
"338" "ndfi_median_wet" "517.025198354786" "51.7025198354786" "3.63126641162439" "21"
"339" "ndfi_min" "413.250193329974" "41.3250193329974" "2.32782127395936" "21"
"340" "ndfi_stdDev" "14.9529586259034" "1.49529586259034" "0.582493590796325" "21"
"341" "ndvi_amp" "126.71185783885" "12.671185783885" "2.16123178693879" "21"
"342" "ndvi_median" "931.170235606311" "93.1170235606311" "1.87309921209772" "21"
"343" "ndvi_median_dry" "1000" "100" "0" "21"
"344" "ndvi_median_wet" "788.611941046638" "78.8611941046638" "1.98137943943478" "21"
"345" "ndvi_stdDev" "121.952845394042" "12.1952845394042" "2.17517097375851" "21"
"346" "ndwi_amp" "166.593706836611" "16.6593706836611" "2.43788971390578" "21"
"347" "ndwi_median" "444.687968238441" "44.4687968238441" "4.59806652815216" "21"
"348" "ndwi_median_dry" "555.849927816542" "55.5849927816542" "3.67908073119582" "21"
"349" "ndwi_median_wet" "191.756886757627" "19.1756886757627" "2.80637997816415" "21"
"350" "ndwi_stdDev" "112.737073716799" "11.2737073716799" "2.04204013332793" "21"
"351" "nir_median" "652.869529256634" "65.2869529256634" "3.07159415055011" "21"
"352" "nir_median_dry" "590.657020665709" "59.0657020665709" "3.4126854826247" "21"
"353" "nir_median_wet" "659.886291677644" "65.9886291677644" "3.51885353207859" "21"
"354" "nir_min" "512.132405153131" "51.2132405153131" "3.71086635956517" "21"
"355" "nir_stdDev" "178.505691197842" "17.8505691197842" "2.89806394610886" "21"
"356" "npv_amp" "10.1278173308384" "1.01278173308384" "0.503373875773371" "21"
"357" "npv_max" "147.50114987743" "14.750114987743" "2.27706467770322" "21"
"358" "npv_median" "155.070907503251" "15.5070907503251" "1.92064933106244" "21"
"359" "npv_median_dry" "143.811882411099" "14.3811882411099" "2.19415277678786" "21"
"360" "npv_median_wet" "162.868656549121" "16.2868656549121" "1.51680138332372" "21"
"361" "npv_min" "140.466147024891" "14.0466147024891" "1.62387129498373" "21"
"362" "npv_stdDev" "9.20632317636573" "0.920632317636573" "0.57421997950738" "21"
"363" "pri_median" "529.813193439275" "52.9813193439275" "4.79717015280792" "21"
"364" "pri_median_dry" "198.461930319602" "19.8461930319602" "3.85688321955492" "21"
"365" "pri_median_wet" "448.096042856618" "44.8096042856618" "3.83179093349722" "21"
"366" "red_edge_1_median" "861.668423673359" "86.1668423673359" "3.43480364109981" "21"
"367" "red_edge_1_median_dry" "768.253432933752" "76.8253432933751" "3.41517484813001" "21"
"368" "red_edge_1_median_wet" "547.329285812719" "54.7329285812719" "3.97993573147477" "21"
"369" "red_edge_1_min" "497.989424190689" "49.7989424190689" "3.91859666334178" "21"
"370" "red_edge_1_stdDev" "155.260394245682" "15.5260394245682" "2.54750044355483" "21"
"371" "red_edge_2_median" "646.075553519997" "64.6075553519997" "3.47887919016135" "21"
"372" "red_edge_2_median_dry" "601.568348152053" "60.1568348152053" "3.54345701937361" "21"
"373" "red_edge_2_median_wet" "632.971211975324" "63.2971211975324" "3.95126926913565" "21"
"374" "red_edge_2_min" "509.589793761361" "50.9589793761361" "4.05483162234051" "21"
"375" "red_edge_2_stdDev" "81.9087907219705" "8.19087907219705" "1.75632838236071" "21"
"376" "red_edge_3_median" "629.672747352101" "62.9672747352101" "3.27008197535135" "21"
"377" "red_edge_3_median_dry" "574.65992901554" "57.465992901554" "3.57292607471335" "21"
"378" "red_edge_3_median_wet" "646.519634273028" "64.6519634273028" "3.44858614836809" "21"
"379" "red_edge_3_min" "501.750347829665" "50.1750347829664" "3.91345725204853" "21"
"380" "red_edge_3_stdDev" "167.823424478807" "16.7823424478807" "2.56042526551861" "21"
"381" "red_edge_4_median" "664.952185910563" "66.4952185910563" "2.72355942051418" "21"
"382" "red_edge_4_median_dry" "592.859425389447" "59.2859425389447" "3.39314305069113" "21"
"383" "red_edge_4_median_wet" "688.070972399211" "68.8070972399211" "3.11714867127638" "21"
"384" "red_edge_4_min" "514.921833673658" "51.4921833673658" "3.74547471968896" "21"
"385" "red_edge_4_stdDev" "203.886120268415" "20.3886120268415" "3.04852409103991" "21"
"386" "red_median" "205.283326810808" "20.5283326810808" "3.43304470060401" "21"
"387" "red_median_dry" "416.291819133212" "41.6291819133212" "3.83371475577576" "21"
"388" "red_median_wet" "222.590705925016" "22.2590705925016" "3.35514550850924" "21"
"389" "red_min" "140.210453822215" "14.0210453822215" "2.52678898596901" "21"
"390" "red_stdDev" "142.409485857901" "14.2409485857901" "1.72897836726636" "21"
"391" "savi_median" "858.353399654138" "85.8353399654138" "1.64540053206195" "21"
"392" "savi_median_dry" "910.294796262707" "91.0294796262707" "1.19565532585689" "21"
"393" "savi_median_wet" "807.859494692372" "80.7859494692372" "1.67562249712965" "21"
"394" "savi_stdDev" "426.639778276465" "42.6639778276465" "2.74397893419001" "21"
"395" "sefi_median" "70.8433167506496" "7.08433167506496" "2.34577020280922" "21"
"396" "sefi_median_dry" "46.9150076577485" "4.69150076577485" "2.09026743129136" "21"
"397" "sefi_stdDev" "42.5410277030641" "4.25410277030641" "1.94037133675947" "21"
"398" "shade_amp" "22.4176565346167" "2.24176565346167" "1.05180792465385" "21"
"399" "shade_max" "140.650935821242" "14.0650935821242" "3.14187669093415" "21"
"400" "shade_median" "193.188712049784" "19.3188712049784" "3.49861929178175" "21"
"401" "shade_median_dry" "138.569031362352" "13.8569031362352" "3.10481396075044" "21"
"402" "shade_median_wet" "189.450150893304" "18.9450150893304" "3.68011671266932" "21"
"403" "shade_min" "160.602399422568" "16.0602399422568" "3.57676715813287" "21"
"404" "shade_stdDev" "18.7995617108464" "1.87995617108464" "1.08475080571688" "21"
"405" "slope" "249.487122817323" "24.9487122817323" "7.08697869895792" "21"
"406" "soil_amp" "6.19017381846273" "0.619017381846273" "0.66633505284194" "21"
"407" "soil_max" "15.5818762059192" "1.55818762059192" "1.23559383719888" "21"
"408" "soil_median" "34.6089209919739" "3.46089209919739" "1.56568397665635" "21"
"409" "soil_median_dry" "16.6156255456256" "1.66156255456256" "1.15386937472799" "21"
"410" "soil_median_wet" "40.0635388789727" "4.00635388789727" "1.57188479752671" "21"
"411" "soil_min" "21.4926217469938" "2.14926217469938" "1.08541875116693" "21"
"412" "soil_stdDev" "7.96123894958388" "0.796123894958388" "0.703630488370554" "21"
"413" "swir1_median" "776.433209237024" "77.6433209237024" "2.71223433469991" "21"
"414" "swir1_median_dry" "686.528658888677" "68.6528658888676" "3.2344249893537" "21"
"415" "swir1_median_wet" "650.800426257121" "65.0800426257121" "3.228631110975" "21"
"416" "swir1_min" "578.693951492056" "57.8693951492056" "2.77940406969461" "21"
"417" "swir1_stdDev" "349.222098947325" "34.9222098947325" "4.20021415837879" "21"
"418" "swir2_median" "774.440191704398" "77.4440191704398" "2.60165314944227" "21"
"419" "swir2_median_dry" "812.995515113715" "81.2995515113715" "2.34735405837964" "21"
"420" "swir2_median_wet" "574.739872345916" "57.4739872345916" "3.34187832746582" "21"
"421" "swir2_min" "580.754533550609" "58.0754533550609" "3.22831856401956" "21"
"422" "swir2_stdDev" "325.573148840984" "32.5573148840984" "3.58121687290342" "21"
"423" "wefi_amp" "14.9632746245124" "1.49632746245124" "0.861130660392312" "21"
"424" "wefi_median" "476.656551698643" "47.6656551698643" "4.16450722794035" "21"
"425" "wefi_median_wet" "235.517941154805" "23.5517941154805" "3.5630430224121" "21"
"426" "wefi_stdDev" "3.78444561034073" "0.378444561034073" "0.39272865424231" "21"
"427" "blue_median" "284.624455816267" "28.4624455816267" "4.52526222214087" "33"
"428" "blue_median_dry" "133.88141386731" "13.388141386731" "3.00506955432457" "33"
"429" "blue_median_wet" "452.480536570559" "45.2480536570558" "4.05491464747481" "33"
"430" "blue_min" "232.951650989513" "23.2951650989513" "4.26655664863567" "33"
"431" "blue_stdDev" "25.2663575993062" "2.52663575993061" "1.28688255489481" "33"
"432" "cai_median" "445.992642308803" "44.5992642308803" "3.53675406965484" "33"
"433" "cai_median_dry" "283.851163545788" "28.3851163545788" "4.4274338913523" "33"
"434" "cai_stdDev" "167.617734799307" "16.7617734799307" "3.06114550924951" "33"
"435" "cloud_amp" "46.3552441799159" "4.63552441799159" "2.32245897743803" "33"
"436" "cloud_max" "238.828613847436" "23.8828613847436" "6.26841815451564" "33"
"437" "cloud_median" "374.712345117966" "37.4712345117966" "4.91459433250288" "33"
"438" "cloud_median_dry" "305.425098660709" "30.5425098660709" "3.99654938318941" "33"
"439" "cloud_median_wet" "399.642343037755" "39.9642343037755" "5.12848987432619" "33"
"440" "cloud_min" "271.122485023932" "27.1122485023932" "4.19698531197354" "33"
"441" "cloud_stdDev" "79.7267253307399" "7.97267253307399" "2.79915176821463" "33"
"442" "evi2_amp" "347.215585238391" "34.7215585238391" "3.64512558315084" "33"
"443" "evi2_median" "848.468378852517" "84.8468378852517" "1.50390421007646" "33"
"444" "evi2_median_dry" "894.756416340499" "89.4756416340499" "1.18047241589649" "33"
"445" "evi2_median_wet" "789.718462438641" "78.9718462438641" "1.96711492128752" "33"
"446" "evi2_stdDev" "394.332121472928" "39.4332121472928" "3.6500906052053" "33"
"447" "gcvi_median" "845.934320506071" "84.5934320506071" "1.89955845816975" "33"
"448" "gcvi_median_dry" "823.106405172534" "82.3106405172534" "1.82699017239572" "33"
"449" "gcvi_median_wet" "796.696137816763" "79.6696137816763" "2.24191385246945" "33"
"450" "gcvi_stdDev" "378.328906729769" "37.8328906729769" "3.35021887139825" "33"
"451" "green_median" "204.101629245925" "20.4101629245925" "4.51740488916032" "33"
"452" "green_median_dry" "182.534379832295" "18.2534379832295" "3.22759287826197" "33"
"453" "green_median_texture" "152.068065526937" "15.2068065526937" "2.72601937824133" "33"
"454" "green_median_wet" "343.367582215316" "34.3367582215316" "4.62834704729834" "33"
"455" "green_min" "125.489873372478" "12.5489873372478" "2.80301293349967" "33"
"456" "green_stdDev" "63.5019452301091" "6.35019452301091" "1.9377950367044" "33"
"457" "gv_amp" "85.9207062174087" "8.59207062174087" "2.14695710007099" "33"
"458" "gv_max" "170.342075448975" "17.0342075448975" "3.17598931359085" "33"
"459" "gv_median" "282.944235711603" "28.2944235711603" "2.78072699895866" "33"
"460" "gv_median_dry" "326.209531804455" "32.6209531804455" "2.73635934291786" "33"
"461" "gv_median_wet" "187.246192447743" "18.7246192447743" "2.93039006797731" "33"
"462" "gv_min" "239.008190933439" "23.9008190933439" "2.97685087570528" "33"
"463" "gv_stdDev" "38.3487288174084" "3.83487288174084" "1.40680481552415" "33"
"464" "gvs_amp" "142.582252973" "14.2582252973" "2.71159726415774" "33"
"465" "gvs_max" "429.448973769571" "42.9448973769571" "3.85543004231217" "33"
"466" "gvs_median" "416.473523985889" "41.6473523985889" "2.77650468877122" "33"
"467" "gvs_median_dry" "397.775693470712" "39.7775693470712" "3.07583596631033" "33"
"468" "gvs_median_wet" "427.888964302953" "42.7888964302953" "3.52363317844399" "33"
"469" "gvs_min" "323.410451462739" "32.3410451462739" "3.0686141612235" "33"
"470" "gvs_stdDev" "79.0272862386506" "7.90272862386506" "2.12770640417537" "33"
"471" "hallcover_median" "833.697610950105" "83.3697610950105" "2.66055181467275" "33"
"472" "hallcover_stdDev" "301.31804056807" "30.131804056807" "4.91021574031969" "33"
"473" "hand" "41.8847891976896" "4.18847891976896" "2.54839787679624" "33"
"474" "longitude_cos" "45.1837333762619" "4.51837333762619" "1.20681122934446" "33"
"475" "longitude_sin" "46.272613032405" "4.6272613032405" "1.21264691146558" "33"
"476" "ndfi_amp" "54.2373000091395" "5.42373000091395" "2.02459725441558" "33"
"477" "ndfi_max" "575.176440227287" "57.5176440227287" "3.67039796952891" "33"
"478" "ndfi_median" "499.788929477618" "49.9788929477618" "2.79293848238678" "33"
"479" "ndfi_median_dry" "447.40873951013" "44.740873951013" "3.35148048225323" "33"
"480" "ndfi_median_wet" "580.067174810126" "58.0067174810126" "3.67274426511148" "33"
"481" "ndfi_min" "374.317691170407" "37.4317691170407" "3.36716871899534" "33"
"482" "ndfi_stdDev" "32.9258056796597" "3.29258056796597" "1.56777080829421" "33"
"483" "ndvi_amp" "95.2987724759303" "9.52987724759303" "2.04915277223498" "33"
"484" "ndvi_median" "936.173938382905" "93.6173938382905" "1.51168230156189" "33"
"485" "ndvi_median_dry" "1000" "100" "0" "33"
"486" "ndvi_median_wet" "827.830393879742" "82.7830393879742" "1.92377034172607" "33"
"487" "ndvi_stdDev" "109.693982318962" "10.9693982318962" "2.22025085007804" "33"
"488" "ndwi_amp" "138.174420757528" "13.8174420757528" "2.13920346801381" "33"
"489" "ndwi_median" "464.271870621877" "46.4271870621877" "3.24857623567221" "33"
"490" "ndwi_median_dry" "553.495163514009" "55.3495163514009" "2.59112917550187" "33"
"491" "ndwi_median_wet" "193.968322651017" "19.3968322651017" "3.17352131853585" "33"
"492" "ndwi_stdDev" "86.2354501142835" "8.62354501142835" "1.32846410724068" "33"
"493" "nir_median" "632.569255864349" "63.2569255864349" "3.82244222857722" "33"
"494" "nir_median_dry" "636.91932805923" "63.691932805923" "3.80981126588507" "33"
"495" "nir_median_wet" "592.740215355067" "59.2740215355067" "3.28844590408954" "33"
"496" "nir_min" "527.790951609779" "52.7790951609779" "3.84352140223345" "33"
"497" "nir_stdDev" "197.356737710576" "19.7356737710576" "3.77640444169569" "33"
"498" "npv_amp" "10.162090620471" "1.0162090620471" "0.652513130397034" "33"
"499" "npv_max" "52.6669662793221" "5.26669662793221" "1.61640941783126" "33"
"500" "npv_median" "58.148194266307" "5.8148194266307" "1.75251989124485" "33"
"501" "npv_median_dry" "75.3281844206545" "7.53281844206545" "2.03281673976348" "33"
"502" "npv_median_wet" "39.7883550007149" "3.97883550007149" "1.3152056565734" "33"
"503" "npv_min" "38.3521975175939" "3.83521975175939" "1.28409783868173" "33"
"504" "npv_stdDev" "5.66261975045476" "0.566261975045476" "0.512885241953606" "33"
"505" "pri_median" "273.666622680584" "27.3666622680584" "3.51746520042116" "33"
"506" "pri_median_dry" "163.114809232973" "16.3114809232973" "2.29441479494363" "33"
"507" "pri_median_wet" "205.615654341814" "20.5615654341814" "4.28487440966718" "33"
"508" "red_edge_1_median" "744.461112456622" "74.4461112456622" "3.46512860187556" "33"
"509" "red_edge_1_median_dry" "659.113777711077" "65.9113777711077" "3.48341122733788" "33"
"510" "red_edge_1_median_wet" "604.895513121041" "60.4895513121041" "3.51125166142074" "33"
"511" "red_edge_1_min" "342.012550537191" "34.2012550537191" "5.60360771989371" "33"
"512" "red_edge_1_stdDev" "179.774956941708" "17.9774956941708" "3.22360416671411" "33"
"513" "red_edge_2_median" "654.095917038382" "65.4095917038382" "3.9853590385085" "33"
"514" "red_edge_2_median_dry" "643.639554299616" "64.3639554299616" "3.70092183194009" "33"
"515" "red_edge_2_median_wet" "596.380089336683" "59.6380089336683" "3.69295330549851" "33"
"516" "red_edge_2_min" "503.980334316677" "50.3980334316677" "4.65060069231404" "33"
"517" "red_edge_2_stdDev" "132.776981325589" "13.2776981325589" "3.06445975235046" "33"
"518" "red_edge_3_median" "624.280415731221" "62.4280415731221" "3.80012973893953" "33"
"519" "red_edge_3_median_dry" "619.991239758533" "61.9991239758533" "3.5977259589626" "33"
"520" "red_edge_3_median_wet" "585.128770791779" "58.5128770791779" "3.35734380163128" "33"
"521" "red_edge_3_min" "513.465551700373" "51.3465551700373" "4.12031733122239" "33"
"522" "red_edge_3_stdDev" "161.732977703122" "16.1732977703122" "3.57165252001119" "33"
"523" "red_edge_4_median" "638.4965990559" "63.84965990559" "3.72081367165238" "33"
"524" "red_edge_4_median_dry" "633.686227429944" "63.3686227429944" "3.62532823908706" "33"
"525" "red_edge_4_median_wet" "606.168916151599" "60.6168916151599" "3.17730833109297" "33"
"526" "red_edge_4_min" "531.008415417546" "53.1008415417546" "4.03176023892383" "33"
"527" "red_edge_4_stdDev" "200.859464571686" "20.0859464571686" "3.92682566293074" "33"
"528" "red_median" "174.492539147875" "17.4492539147875" "3.83040136923175" "33"
"529" "red_median_dry" "354.751792121189" "35.4751792121189" "4.39643862027556" "33"
"530" "red_median_wet" "152.583988130933" "15.2583988130933" "2.90050966107873" "33"
"531" "red_min" "71.7347959562567" "7.17347959562567" "1.96363298114121" "33"
"532" "red_stdDev" "94.3124381936678" "9.43124381936678" "3.07222596841537" "33"
"533" "savi_median" "852.856123770868" "85.2856123770868" "1.4949987107019" "33"
"534" "savi_median_dry" "901.391079744395" "90.1391079744395" "1.14389778825406" "33"
"535" "savi_median_wet" "792.117757944722" "79.2117757944722" "1.94752207278616" "33"
"536" "savi_stdDev" "344.650918319988" "34.4650918319988" "3.66281975266592" "33"
"537" "sefi_median" "58.8809424201741" "5.88809424201741" "1.97058749838212" "33"
"538" "sefi_median_dry" "22.9352078654128" "2.29352078654128" "1.40319927645408" "33"
"539" "sefi_stdDev" "34.3349157637449" "3.43349157637449" "1.74936652867983" "33"
"540" "shade_amp" "29.8603934541242" "2.98603934541242" "1.07959614710858" "33"
"541" "shade_max" "84.3754171567274" "8.43754171567274" "1.81154918941689" "33"
"542" "shade_median" "165.776653831037" "16.5776653831037" "3.0380651287462" "33"
"543" "shade_median_dry" "134.512012776144" "13.4512012776144" "2.65123898312613" "33"
