system:index,area,class_id,file,territory,year,.geo
0_13_8,19139.43017106237,33,CERRADO_sentinel_gapfill_v1,14,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_14_0,905840.6551636762,3,CERRADO_sentinel_gapfill_v1,15,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_14_1,1487553.3412972875,4,CERRADO_sentinel_gapfill_v1,15,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_14_2,61045.01671587266,11,CERRADO_sentinel_gapfill_v1,15,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_14_3,372364.080509976,12,CERRADO_sentinel_gapfill_v1,15,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_14_4,1959172.029728014,15,CERRADO_sentinel_gapfill_v1,15,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_14_5,300275.5046178782,19,CERRADO_sentinel_gapfill_v1,15,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_14_6,551962.0392262121,21,CERRADO_sentinel_gapfill_v1,15,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_14_7,163016.42494506825,25,CERRADO_sentinel_gapfill_v1,15,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_14_8,75944.45414395371,33,CERRADO_sentinel_gapfill_v1,15,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_15_0,764564.9152864072,3,CERRADO_sentinel_gapfill_v1,16,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_15_1,1645648.1737874574,4,CERRADO_sentinel_gapfill_v1,16,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_15_2,93747.72150676741,11,CERRADO_sentinel_gapfill_v1,16,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_15_3,179314.93736125954,12,CERRADO_sentinel_gapfill_v1,16,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_15_4,1548351.8408813712,15,CERRADO_sentinel_gapfill_v1,16,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_15_5,326723.1851969335,19,CERRADO_sentinel_gapfill_v1,16,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_15_6,441747.8286063114,21,CERRADO_sentinel_gapfill_v1,16,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_15_7,180617.96013456697,25,CERRADO_sentinel_gapfill_v1,16,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_15_8,8306.872295915251,33,CERRADO_sentinel_gapfill_v1,16,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_16_0,1282079.9179197056,3,CERRADO_sentinel_gapfill_v1,17,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_16_1,2194943.026691668,4,CERRADO_sentinel_gapfill_v1,17,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_16_2,191365.56841830656,11,CERRADO_sentinel_gapfill_v1,17,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_16_3,155540.69341693437,12,CERRADO_sentinel_gapfill_v1,17,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_16_4,1529932.7378715232,15,CERRADO_sentinel_gapfill_v1,17,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
