system:index,area,class_id,file,territory,year,.geo
0_15_2,58226.48018106459,11,CERRADO_sentinel_gapfill_freq_temporal2x_stab_v88,16,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_15_3,191580.20117628394,12,CERRADO_sentinel_gapfill_freq_temporal2x_stab_v88,16,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_15_4,2241101.065229772,21,CERRADO_sentinel_gapfill_freq_temporal2x_stab_v88,16,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_15_5,179152.00792716813,25,CERRADO_sentinel_gapfill_freq_temporal2x_stab_v88,16,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_15_6,8243.395880760178,33,CERRADO_sentinel_gapfill_freq_temporal2x_stab_v88,16,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_16_0,1285301.0882260064,3,CERRADO_sentinel_gapfill_freq_temporal2x_stab_v88,17,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_16_1,2425735.057433683,4,CERRADO_sentinel_gapfill_freq_temporal2x_stab_v88,17,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_16_2,107243.22937905615,11,CERRADO_sentinel_gapfill_freq_temporal2x_stab_v88,17,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_16_3,147285.64908558675,12,CERRADO_sentinel_gapfill_freq_temporal2x_stab_v88,17,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_16_4,1992979.352553418,21,CERRADO_sentinel_gapfill_freq_temporal2x_stab_v88,17,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_16_5,148329.0950979645,25,CERRADO_sentinel_gapfill_freq_temporal2x_stab_v88,17,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_16_6,52268.37854140392,33,CERRADO_sentinel_gapfill_freq_temporal2x_stab_v88,17,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_0,5164346.897613981,3,CERRADO_sentinel_gapfill_freq_temporal2x_stab_v88,18,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1,3125122.9850165737,4,CERRADO_sentinel_gapfill_freq_temporal2x_stab_v88,18,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_2,36996.15880994484,11,CERRADO_sentinel_gapfill_freq_temporal2x_stab_v88,18,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_3,1006119.4844900034,12,CERRADO_sentinel_gapfill_freq_temporal2x_stab_v88,18,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_4,4760916.2984529175,21,CERRADO_sentinel_gapfill_freq_temporal2x_stab_v88,18,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_5,369167.57155617344,25,CERRADO_sentinel_gapfill_freq_temporal2x_stab_v88,18,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_6,21320.86388863938,33,CERRADO_sentinel_gapfill_freq_temporal2x_stab_v88,18,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_18_0,629847.3077248617,3,CERRADO_sentinel_gapfill_freq_temporal2x_stab_v88,19,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_18_1,1065424.8796870273,4,CERRADO_sentinel_gapfill_freq_temporal2x_stab_v88,19,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_18_2,116455.55072585185,11,CERRADO_sentinel_gapfill_freq_temporal2x_stab_v88,19,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_18_3,170504.06240463574,12,CERRADO_sentinel_gapfill_freq_temporal2x_stab_v88,19,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_18_4,3058653.0362517177,21,CERRADO_sentinel_gapfill_freq_temporal2x_stab_v88,19,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_18_5,85876.36041922426,25,CERRADO_sentinel_gapfill_freq_temporal2x_stab_v88,19,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_18_6,13690.034337895207,33,CERRADO_sentinel_gapfill_freq_temporal2x_stab_v88,19,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_19_0,533899.2981774618,3,CERRADO_sentinel_gapfill_freq_temporal2x_stab_v88,20,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_19_1,1721519.85729949,4,CERRADO_sentinel_gapfill_freq_temporal2x_stab_v88,20,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_19_2,104568.32139847087,11,CERRADO_sentinel_gapfill_freq_temporal2x_stab_v88,20,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_19_3,293410.848846365,12,CERRADO_sentinel_gapfill_freq_temporal2x_stab_v88,20,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_19_4,2990141.9838577956,21,CERRADO_sentinel_gapfill_freq_temporal2x_stab_v88,20,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_19_5,82523.18891647572,25,CERRADO_sentinel_gapfill_freq_temporal2x_stab_v88,20,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_19_6,7066.471491701515,33,CERRADO_sentinel_gapfill_freq_temporal2x_stab_v88,20,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20_0,922276.2112524481,3,CERRADO_sentinel_gapfill_freq_temporal2x_stab_v88,21,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20_1,346880.1906339311,4,CERRADO_sentinel_gapfill_freq_temporal2x_stab_v88,21,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20_2,411636.5170364284,11,CERRADO_sentinel_gapfill_freq_temporal2x_stab_v88,21,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
