system:index,area,class_id,file,territory,year,.geo
0_22_1,369332.39533695497,4,CERRADO_sentinel_gapfill_temporal_v8,23,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_22_2,298537.3613420895,11,CERRADO_sentinel_gapfill_temporal_v8,23,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_22_3,12409.03003109738,12,CERRADO_sentinel_gapfill_temporal_v8,23,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_22_4,3566436.4031102746,21,CERRADO_sentinel_gapfill_temporal_v8,23,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_22_5,34299.098104528246,25,CERRADO_sentinel_gapfill_temporal_v8,23,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_22_6,133701.70940339193,33,CERRADO_sentinel_gapfill_temporal_v8,23,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_23_0,1539603.5299411202,3,CERRADO_sentinel_gapfill_temporal_v8,24,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_23_1,966468.89837377,4,CERRADO_sentinel_gapfill_temporal_v8,24,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_23_2,188581.86797910745,11,CERRADO_sentinel_gapfill_temporal_v8,24,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_23_3,120451.68962828504,12,CERRADO_sentinel_gapfill_temporal_v8,24,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_23_4,2694814.614171049,21,CERRADO_sentinel_gapfill_temporal_v8,24,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_23_5,38395.563279659276,25,CERRADO_sentinel_gapfill_temporal_v8,24,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_23_6,9331.463940795928,33,CERRADO_sentinel_gapfill_temporal_v8,24,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_24_0,579077.7774505997,3,CERRADO_sentinel_gapfill_temporal_v8,25,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_24_1,100293.31543622998,4,CERRADO_sentinel_gapfill_temporal_v8,25,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_24_2,73259.21994542975,11,CERRADO_sentinel_gapfill_temporal_v8,25,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_24_3,18923.202008560194,12,CERRADO_sentinel_gapfill_temporal_v8,25,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_24_4,1763086.334009755,21,CERRADO_sentinel_gapfill_temporal_v8,25,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_24_5,101486.00802688021,25,CERRADO_sentinel_gapfill_temporal_v8,25,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_24_6,1981.7282130424508,33,CERRADO_sentinel_gapfill_temporal_v8,25,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_25_0,527076.3408769428,3,CERRADO_sentinel_gapfill_temporal_v8,26,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_25_1,98340.24221357006,4,CERRADO_sentinel_gapfill_temporal_v8,26,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_25_2,198907.35559208802,11,CERRADO_sentinel_gapfill_temporal_v8,26,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_25_3,83409.81201690747,12,CERRADO_sentinel_gapfill_temporal_v8,26,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_25_4,3548751.9249924133,21,CERRADO_sentinel_gapfill_temporal_v8,26,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_25_5,96213.63255577334,25,CERRADO_sentinel_gapfill_temporal_v8,26,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_25_6,10787.95730630874,33,CERRADO_sentinel_gapfill_temporal_v8,26,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_26_0,316941.6714360143,3,CERRADO_sentinel_gapfill_temporal_v8,27,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_26_1,306931.9918144815,4,CERRADO_sentinel_gapfill_temporal_v8,27,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_26_2,104045.00280104598,11,CERRADO_sentinel_gapfill_temporal_v8,27,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_26_3,35817.379010514,12,CERRADO_sentinel_gapfill_temporal_v8,27,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_26_4,2099570.1851315475,21,CERRADO_sentinel_gapfill_temporal_v8,27,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_26_5,16620.779526779956,25,CERRADO_sentinel_gapfill_temporal_v8,27,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
