system:index,area,class_id,file,territory,year,.geo
0_17_5,150483.4797956581,25,CERRADO_sentinel_gapfill_freq_temporal_spatial_v12,18,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_6,21477.411099849654,33,CERRADO_sentinel_gapfill_freq_temporal_spatial_v12,18,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_18_0,626698.4237505813,3,CERRADO_sentinel_gapfill_freq_temporal_spatial_v12,19,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_18_1,1030357.8386914122,4,CERRADO_sentinel_gapfill_freq_temporal_spatial_v12,19,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_18_2,104282.81759657075,11,CERRADO_sentinel_gapfill_freq_temporal_spatial_v12,19,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_18_3,138871.20736788088,12,CERRADO_sentinel_gapfill_freq_temporal_spatial_v12,19,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_18_4,3184128.1810741336,21,CERRADO_sentinel_gapfill_freq_temporal_spatial_v12,19,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_18_5,41478.935051123015,25,CERRADO_sentinel_gapfill_freq_temporal_spatial_v12,19,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_18_6,14620.895735786447,33,CERRADO_sentinel_gapfill_freq_temporal_spatial_v12,19,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_19_0,523995.3387882964,3,CERRADO_sentinel_gapfill_freq_temporal_spatial_v12,20,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_19_1,1690964.01778879,4,CERRADO_sentinel_gapfill_freq_temporal_spatial_v12,20,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_19_2,86071.78239765213,11,CERRADO_sentinel_gapfill_freq_temporal_spatial_v12,20,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_19_3,244304.91605323166,12,CERRADO_sentinel_gapfill_freq_temporal_spatial_v12,20,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_19_4,3152434.5302833556,21,CERRADO_sentinel_gapfill_freq_temporal_spatial_v12,20,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_19_5,27242.70197811954,25,CERRADO_sentinel_gapfill_freq_temporal_spatial_v12,20,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_19_6,8116.682709584059,33,CERRADO_sentinel_gapfill_freq_temporal_spatial_v12,20,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20_0,911368.4822890038,3,CERRADO_sentinel_gapfill_freq_temporal_spatial_v12,21,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20_1,293184.6362428435,4,CERRADO_sentinel_gapfill_freq_temporal_spatial_v12,21,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20_2,327420.62238501606,11,CERRADO_sentinel_gapfill_freq_temporal_spatial_v12,21,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20_3,95934.88543835854,12,CERRADO_sentinel_gapfill_freq_temporal_spatial_v12,21,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20_4,6786182.834905655,21,CERRADO_sentinel_gapfill_freq_temporal_spatial_v12,21,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20_5,36597.89652836964,25,CERRADO_sentinel_gapfill_freq_temporal_spatial_v12,21,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20_6,134248.15593412227,33,CERRADO_sentinel_gapfill_freq_temporal_spatial_v12,21,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_21_0,502540.1492226623,3,CERRADO_sentinel_gapfill_freq_temporal_spatial_v12,22,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_21_1,431303.73290072713,4,CERRADO_sentinel_gapfill_freq_temporal_spatial_v12,22,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_21_2,75672.37460013796,11,CERRADO_sentinel_gapfill_freq_temporal_spatial_v12,22,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_21_3,783.1387714225763,12,CERRADO_sentinel_gapfill_freq_temporal_spatial_v12,22,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_21_4,2148537.750823549,21,CERRADO_sentinel_gapfill_freq_temporal_spatial_v12,22,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_21_5,8265.686835151835,25,CERRADO_sentinel_gapfill_freq_temporal_spatial_v12,22,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_21_6,6651.2747008766355,33,CERRADO_sentinel_gapfill_freq_temporal_spatial_v12,22,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_22_0,976375.1329335591,3,CERRADO_sentinel_gapfill_freq_temporal_spatial_v12,23,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_22_1,349803.9003307476,4,CERRADO_sentinel_gapfill_freq_temporal_spatial_v12,23,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_22_2,248028.76119801064,11,CERRADO_sentinel_gapfill_freq_temporal_spatial_v12,23,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_22_3,1577.8005252174416,12,CERRADO_sentinel_gapfill_freq_temporal_spatial_v12,23,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_22_4,3687549.876949457,21,CERRADO_sentinel_gapfill_freq_temporal_spatial_v12,23,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_22_5,16332.145052842194,25,CERRADO_sentinel_gapfill_freq_temporal_spatial_v12,23,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_22_6,134664.9605146896,33,CERRADO_sentinel_gapfill_freq_temporal_spatial_v12,23,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_23_0,1526214.1833344868,3,CERRADO_sentinel_gapfill_freq_temporal_spatial_v12,24,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_23_1,937369.0023951001,4,CERRADO_sentinel_gapfill_freq_temporal_spatial_v12,24,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_23_2,115210.73896895286,11,CERRADO_sentinel_gapfill_freq_temporal_spatial_v12,24,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_23_3,96196.94225085746,12,CERRADO_sentinel_gapfill_freq_temporal_spatial_v12,24,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_23_4,2858418.550991318,21,CERRADO_sentinel_gapfill_freq_temporal_spatial_v12,24,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_23_5,14707.32424696952,25,CERRADO_sentinel_gapfill_freq_temporal_spatial_v12,24,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_23_6,9467.055199248465,33,CERRADO_sentinel_gapfill_freq_temporal_spatial_v12,24,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_24_0,565487.71783908,3,CERRADO_sentinel_gapfill_freq_temporal_spatial_v12,25,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_24_1,76611.13275272738,4,CERRADO_sentinel_gapfill_freq_temporal_spatial_v12,25,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_24_2,51701.10197564158,11,CERRADO_sentinel_gapfill_freq_temporal_spatial_v12,25,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_24_3,11036.12748359146,12,CERRADO_sentinel_gapfill_freq_temporal_spatial_v12,25,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_24_4,1898918.8290207966,21,CERRADO_sentinel_gapfill_freq_temporal_spatial_v12,25,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_24_5,32211.77544441719,25,CERRADO_sentinel_gapfill_freq_temporal_spatial_v12,25,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_24_6,2126.1706421379117,33,CERRADO_sentinel_gapfill_freq_temporal_spatial_v12,25,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_25_0,505163.1670576703,3,CERRADO_sentinel_gapfill_freq_temporal_spatial_v12,26,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_25_1,82127.98252185177,4,CERRADO_sentinel_gapfill_freq_temporal_spatial_v12,26,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_25_2,144145.66672698013,11,CERRADO_sentinel_gapfill_freq_temporal_spatial_v12,26,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
